year_film,year_ceremony,ceremony,category,name,film,winner
2013,2014,86,DOCUMENTARY (Feature),"Morgan Neville, Gil Friesen and Caitrin Rogers",20 Feet from Stardom,1
2013,2014,86,FILM EDITING,Christopher Rouse,Captain Phillips,0
2013,2014,86,FILM EDITING,John Mac McMurphy and Martin Pensa,Dallas Buyers Club,0
2013,2014,86,MAKEUP AND HAIRSTYLING,Adruitha Lee and Robin Mathews,Dallas Buyers Club,1
2013,2014,86,MUSIC (Original Score),Steven Price,Gravity,1
2013,2014,86,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Frozen,1
2013,2014,86,MUSIC (Original Song),Music by Karen O; Lyric by Karen O and Spike Jonze,Her,0
2013,2014,86,BEST PICTURE,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",American Hustle,0
2013,2014,86,BEST PICTURE,"Robbie Brenner and Rachel Winter, Producers",Dallas Buyers Club,0
2013,2014,86,BEST PICTURE,"Megan Ellison, Spike Jonze and Vincent Landay, Producers",Her,0
2013,2014,86,BEST PICTURE,"Martin Scorsese, Leonardo DiCaprio, Joey McFarland and Emma Tillinger Koskoff, Producers",The Wolf of Wall Street,0
2013,2014,86,PRODUCTION DESIGN,Production Design: Catherine Martin; Set Decoration: Beverley Dunn,The Great Gatsby,1
2013,2014,86,SOUND MIXING,"Skip Lievsay, Niv Adiri, Christopher Benstead and Chris Munro",Gravity,1
2013,2014,86,SOUND MIXING,"Christopher Boyes, Michael Hedges, Michael Semanick and Tony Johnson",The Hobbit: The Desolation of Smaug,0
2013,2014,86,SOUND MIXING,"Skip Lievsay, Greg Orloff and Peter F. Kurland",Inside Llewyn Davis,0
2013,2014,86,SOUND MIXING,"Andy Koyama, Beau Borders and David Brownlow",Lone Survivor,0
2013,2014,86,VISUAL EFFECTS,"Tim Webber, Chris Lawrence, David Shirk and Neil Corbould",Gravity,1
2013,2014,86,VISUAL EFFECTS,"Joe Letteri, Eric Saindon, David Clayton and Eric Reynolds",The Hobbit: The Desolation of Smaug,0
2013,2014,86,VISUAL EFFECTS,"Christopher Townsend, Guy Williams, Erik Nash and Dan Sudick",Iron Man 3,0
2013,2014,86,VISUAL EFFECTS,"Tim Alexander, Gary Brozenich, Edson Williams and John Frazier",The Lone Ranger,0
2013,2014,86,VISUAL EFFECTS,"Roger Guyett, Patrick Tubach, Ben Grossmann and Burt Dalton",Star Trek Into Darkness,0
2013,2014,86,WRITING (Original Screenplay),Written by Eric Warren Singer and David O. Russell,American Hustle,0
2013,2014,86,WRITING (Original Screenplay),Written by Craig Borten & Melisa Wallack,Dallas Buyers Club,0
2013,2014,86,WRITING (Original Screenplay),Written by Spike Jonze,Her,1
2013,2014,86,WRITING (Original Screenplay),Written by Bob Nelson,Nebraska,0
2013,2014,86,HONORARY AWARD, Steve Martin in recognition of his extraordinary talents and the unique inspiration he has brought to the art of motion pictures.,,1
2014,2015,87,ACTOR IN A SUPPORTING ROLE,Robert Duvall,The Judge,0
2014,2015,87,CINEMATOGRAPHY,Robert Yeoman,The Grand Budapest Hotel,0
2014,2015,87,CINEMATOGRAPHY,Roger Deakins,Unbroken,0
2014,2015,87,DIRECTING,Bennett Miller,Foxcatcher,0
2014,2015,87,DIRECTING,Wes Anderson,The Grand Budapest Hotel,0
2014,2015,87,DIRECTING,Morten Tyldum,The Imitation Game,0
2014,2015,87,DOCUMENTARY (Feature),"Wim Wenders, Juliano Ribeiro Salgado and David Rosier",The Salt of the Earth,0
2014,2015,87,MAKEUP AND HAIRSTYLING,Elizabeth Yianni-Georgiou and David White,Guardians of the Galaxy,0
2014,2015,87,BEST PICTURE,"Clint Eastwood, Robert Lorenz, Andrew Lazar, Bradley Cooper and Peter Morgan, Producers",American Sniper,0
2014,2015,87,BEST PICTURE,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson, Producers",The Grand Budapest Hotel,0
2014,2015,87,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce and Anthony McCarten, Producers",The Theory of Everything,0
2014,2015,87,BEST PICTURE,"Jason Blum, Helen Estabrook and David Lancaster, Producers",Whiplash,0
2014,2015,87,SHORT FILM (Animated),Daisy Jacobs and Christopher Hees,The Bigger Picture,0
2014,2015,87,SHORT FILM (Animated),Robert Kondo and Dice Tsutsumi,The Dam Keeper,0
2014,2015,87,SOUND EDITING,Alan Robert Murray and Bub Asman,American Sniper,1
2014,2015,87,SOUND EDITING,Becky Sullivan and Andrew DeCristofaro,Unbroken,0
2014,2015,87,SOUND MIXING,"John Reitz, Gregg Rudloff and Walt Martin",American Sniper,0
2014,2015,87,VISUAL EFFECTS,"Dan DeLeeuw, Russell Earl, Bryan Grill and Dan Sudick",Captain America: The Winter Soldier,0
2014,2015,87,VISUAL EFFECTS,"Stephane Ceretti, Nicolas Aithadi, Jonathan Fawkner and Paul Corbould",Guardians of the Galaxy,0
2014,2015,87,VISUAL EFFECTS,"Paul Franklin, Andrew Lockley, Ian Hunter and Scott Fisher",Interstellar,1
2014,2015,87,VISUAL EFFECTS,"Richard Stammers, Lou Pecora, Tim Crosbie and Cameron Waldbauer",X-Men: Days of Future Past,0
2014,2015,87,WRITING (Adapted Screenplay),Written for the screen by Paul Thomas Anderson,Inherent Vice,0
2014,2015,87,WRITING (Original Screenplay),Screenplay by Wes Anderson; Story by Wes Anderson & Hugo Guinness,The Grand Budapest Hotel,0
2015,2016,88,CINEMATOGRAPHY,Robert Richardson,The Hateful Eight,0
2015,2016,88,CINEMATOGRAPHY,Roger Deakins,Sicario,0
2015,2016,88,COSTUME DESIGN,Jacqueline West,The Revenant,0
2015,2016,88,DIRECTING,George Miller,Mad Max: Fury Road,0
2015,2016,88,DOCUMENTARY (Feature),"Liz Garbus, Amy Hobby and Justin Wilkes","What Happened, Miss Simone?",0
2015,2016,88,DOCUMENTARY (Short Subject),David Darg and Bryn Mooser,Body Team 12,0
2015,2016,88,MAKEUP AND HAIRSTYLING,"Lesley Vanderwalt, Elka Wardega and Damian Martin",Mad Max: Fury Road,1
2015,2016,88,MUSIC (Original Song),Music and Lyric by David Lang,Youth,0
2015,2016,88,BEST PICTURE,"Steven Spielberg, Marc Platt and Kristie Macosko Krieger, Producers",Bridge of Spies,0
2015,2016,88,BEST PICTURE,"Doug Mitchell and George Miller, Producers",Mad Max: Fury Road,0
2015,2016,88,PRODUCTION DESIGN,Production Design: Colin Gibson; Set Decoration: Lisa Thompson,Mad Max: Fury Road,1
2015,2016,88,PRODUCTION DESIGN,Production Design: Arthur Max; Set Decoration: Celia Bobak,The Martian,0
2015,2016,88,SOUND EDITING,Mark Mangini and David White,Mad Max: Fury Road,1
2015,2016,88,SOUND EDITING,Martin Hernandez and Lon Bender,The Revenant,0
2015,2016,88,SOUND EDITING,Alan Robert Murray,Sicario,0
2015,2016,88,SOUND EDITING,Matthew Wood and David Acord,Star Wars: The Force Awakens,0
2015,2016,88,SOUND MIXING,"Andy Nelson, Christopher Scarabosio and Stuart Wilson",Star Wars: The Force Awakens,0
2015,2016,88,VISUAL EFFECTS,"Andrew Whitehurst, Paul Norris, Mark Ardington and Sara Bennett",Ex Machina,1
2015,2016,88,VISUAL EFFECTS,"Andrew Jackson, Tom Wood, Dan Oliver and Andy Williams",Mad Max: Fury Road,0
2015,2016,88,VISUAL EFFECTS,"Richard Stammers, Anders Langlands, Chris Lawrence and Steven Warner",The Martian,0
2015,2016,88,VISUAL EFFECTS,"Roger Guyett, Patrick Tubach, Neal Scanlan and Chris Corbould",Star Wars: The Force Awakens,0
2015,2016,88,WRITING (Adapted Screenplay),Screenplay by Nick Hornby,Brooklyn,0
2015,2016,88,WRITING (Original Screenplay),Screenplay by Jonathan Herman and Andrea Berloff; Story by S. Leigh Savidge & Alan Wenkus and Andrea Berloff,Straight Outta Compton,0
2015,2016,88,HONORARY AWARD, Spike Lee,,1
2016,2017,89,ACTOR IN A LEADING ROLE,Andrew Garfield,Hacksaw Ridge,0
2016,2017,89,ACTOR IN A LEADING ROLE,Viggo Mortensen,Captain Fantastic,0
2016,2017,89,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Manchester by the Sea,0
2016,2017,89,ANIMATED FEATURE FILM,"Byron Howard, Rich Moore and Clark Spencer",Zootopia,1
2016,2017,89,DIRECTING,Denis Villeneuve,Arrival,0
2016,2017,89,DIRECTING,Mel Gibson,Hacksaw Ridge,0
2016,2017,89,DOCUMENTARY (Feature),Roger Ross Williams and Julie Goldman,"Life, Animated",0
2016,2017,89,DOCUMENTARY (Feature),"Ava DuVernay, Spencer Averick and Howard Barish",13th,0
2016,2017,89,FILM EDITING,Jake Roberts,Hell or High Water,0
2016,2017,89,MAKEUP AND HAIRSTYLING,"Alessandro Bertolazzi, Giorgio Gregorini and Christopher Nelson",Suicide Squad,1
2016,2017,89,MUSIC (Original Song),"Music and Lyric by Justin Timberlake, Max Martin and Karl Johan Schuster",Trolls,0
2016,2017,89,BEST PICTURE,"Shawn Levy, Dan Levine, Aaron Ryder and David Linde, Producers",Arrival,0
2016,2017,89,BEST PICTURE,"Bill Mechanic and David Permut, Producers",Hacksaw Ridge,0
2016,2017,89,BEST PICTURE,"Donna Gigliotti, Peter Chernin, Jenno Topping, Pharrell Williams and Theodore Melfi, Producers",Hidden Figures,0
2016,2017,89,BEST PICTURE,"Fred Berger, Jordan Horowitz and Marc Platt, Producers",La La Land,0
2016,2017,89,PRODUCTION DESIGN,Production Design: Patrice Vermette; Set Decoration: Paul Hotte,Arrival,0
2016,2017,89,PRODUCTION DESIGN,Production Design: David Wasco; Set Decoration: Sandy Reynolds-Wasco,La La Land,1
2016,2017,89,SHORT FILM (Animated),Andrew Coats and Lou Hamou-Lhadj,Borrowed Time,0
2016,2017,89,SHORT FILM (Animated),Robert Valley and Cara Speller,Pear Cider and Cigarettes,0
2016,2017,89,SHORT FILM (Live Action),Timo von Gunten and Giacun Caduff,La Femme et le TGV,0
2016,2017,89,SOUND EDITING,Robert Mackenzie and Andy Wright,Hacksaw Ridge,0
2016,2017,89,SOUND EDITING,Ai-Ling Lee and Mildred Iatrou Morgan,La La Land,0
2016,2017,89,SOUND EDITING,Alan Robert Murray and Bub Asman,Sully,0
2016,2017,89,SOUND MIXING,"Kevin O'Connell, Andy Wright, Robert Mackenzie and Peter Grace",Hacksaw Ridge,1
2016,2017,89,SOUND MIXING,"Andy Nelson, Ai-Ling Lee and Steve A. Morrow",La La Land,0
2016,2017,89,SOUND MIXING,"David Parker, Christopher Scarabosio and Stuart Wilson",Rogue One: A Star Wars Story,0
2016,2017,89,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Dan Lemmon",The Jungle Book,1
2016,2017,89,WRITING (Adapted Screenplay),Screenplay by Allison Schroeder and Theodore Melfi,Hidden Figures,0
2017,2018,90,ACTOR IN A SUPPORTING ROLE,Christopher Plummer,All the Money in the World,0
2017,2018,90,ACTRESS IN A LEADING ROLE,Margot Robbie,"I, Tonya",0
2017,2018,90,ANIMATED FEATURE FILM,Tom McGrath and Ramsey Naito,The Boss Baby,0
2017,2018,90,ANIMATED FEATURE FILM,Lee Unkrich and Darla K. Anderson,Coco,1
2017,2018,90,CINEMATOGRAPHY,Roger A. Deakins,Blade Runner 2049,1
2017,2018,90,CINEMATOGRAPHY,Hoyte van Hoytema,Dunkirk,0
2017,2018,90,DIRECTING,Christopher Nolan,Dunkirk,0
2017,2018,90,DIRECTING,Paul Thomas Anderson,Phantom Thread,0
2017,2018,90,DOCUMENTARY (Feature),Yance Ford and Joslyn Barnes,Strong Island,0
2017,2018,90,DOCUMENTARY (Short Subject),Laura Checkoway and Thomas Lee Wright,Edith+Eddie,0
2017,2018,90,DOCUMENTARY (Short Subject),Frank Stiefel,Heaven Is a Traffic Jam on the 405,1
2017,2018,90,DOCUMENTARY (Short Subject),Kate Davis and David Heilbroner,Traffic Stop,0
2017,2018,90,FILM EDITING,Paul Machliss and Jonathan Amos,Baby Driver,0
2017,2018,90,FILM EDITING,Lee Smith,Dunkirk,1
2017,2018,90,MAKEUP AND HAIRSTYLING,"Kazuhiro Tsuji, David Malinowski and Lucy Sibbick",Darkest Hour,1
2017,2018,90,MUSIC (Original Song),Music and Lyric by Sufjan Stevens,Call Me by Your Name,0
2017,2018,90,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Coco,1
2017,2018,90,BEST PICTURE,"Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers",Call Me by Your Name,0
2017,2018,90,BEST PICTURE,"Tim Bevan, Eric Fellner, Lisa Bruce, Anthony McCarten and Douglas Urbanski, Producers",Darkest Hour,0
2017,2018,90,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Dunkirk,0
2017,2018,90,BEST PICTURE,"JoAnne Sellar, Paul Thomas Anderson, Megan Ellison and Daniel Lupi, Producers",Phantom Thread,0
2017,2018,90,BEST PICTURE,"Amy Pascal, Steven Spielberg and Kristie Macosko Krieger, Producers",The Post,0
2017,2018,90,BEST PICTURE,"Graham Broadbent, Pete Czernin and Martin McDonagh, Producers","Three Billboards outside Ebbing, Missouri",0
2017,2018,90,PRODUCTION DESIGN,Production Design: Paul Denham Austerberry; Set Decoration: Shane Vieau and Jeffrey A. Melvin,The Shape of Water,1
2017,2018,90,SOUND EDITING,Richard King and Alex Gibson,Dunkirk,1
2017,2018,90,SOUND EDITING,Nathan Robitaille and Nelson Ferreira,The Shape of Water,0
2017,2018,90,SOUND MIXING,"Julian Slater, Tim Cavagin and Mary H. Ellis",Baby Driver,0
2017,2018,90,SOUND MIXING,"David Parker, Michael Semanick, Ren Klyce and Stuart Wilson",Star Wars: The Last Jedi,0
2017,2018,90,VISUAL EFFECTS,"John Nelson, Gerd Nefzer, Paul Lambert and Richard R. Hoover",Blade Runner 2049,1
2017,2018,90,VISUAL EFFECTS,"Christopher Townsend, Guy Williams, Jonathan Fawkner and Dan Sudick",Guardians of the Galaxy Vol. 2,0
2017,2018,90,WRITING (Adapted Screenplay),Screenplay by Scott Frank & James Mangold and Michael Green; Story by James Mangold,Logan,0
2017,2018,90,WRITING (Original Screenplay),Written by Martin McDonagh,"Three Billboards outside Ebbing, Missouri",0
2018,2019,91,ACTOR IN A LEADING ROLE,Viggo Mortensen,Green Book,0
2018,2019,91,ACTRESS IN A LEADING ROLE,Melissa McCarthy,Can You Ever Forgive Me?,0
2018,2019,91,ANIMATED FEATURE FILM,"Wes Anderson, Scott Rudin, Steven Rales and Jeremy Dawson",Isle of Dogs,0
2018,2019,91,ANIMATED FEATURE FILM,Mamoru Hosoda and Yuichiro Saito,Mirai,0
2018,2019,91,ANIMATED FEATURE FILM,"Bob Persichetti, Peter Ramsey, Rodney Rothman, Phil Lord and Christopher Miller",Spider-Man: Into the Spider-Verse,1
2018,2019,91,CINEMATOGRAPHY,Robbie Ryan,The Favourite,0
2018,2019,91,DIRECTING,Spike Lee,BlacKkKlansman,0
2018,2019,91,DOCUMENTARY (Feature),"RaMell Ross, Joslyn Barnes and Su Kim","Hale County This Morning, This Evening",0
2018,2019,91,DOCUMENTARY (Feature),Betsy West and Julie Cohen,RBG,0
2018,2019,91,DOCUMENTARY (Short Subject),Ed Perkins and Jonathan Chinn,Black Sheep,0
2018,2019,91,DOCUMENTARY (Short Subject),Rob Epstein and Jeffrey Friedman,End Game,0
2018,2019,91,DOCUMENTARY (Short Subject),Rayka Zehtabchi and Melissa Berton,Period. End of Sentence.,1
2018,2019,91,MUSIC (Original Song),"Music and Lyric by Lady Gaga, Mark Ronson, Anthony Rossomando and Andrew Wyatt",A Star Is Born,1
2018,2019,91,MUSIC (Original Song),Music and Lyric by Gillian Welch and David Rawlings,The Ballad of Buster Scruggs,0
2018,2019,91,BEST PICTURE,"Sean McKittrick, Jason Blum, Raymond Mansfield, Jordan Peele and Spike Lee, Producers",BlacKkKlansman,0
2018,2019,91,BEST PICTURE,"Ceci Dempsey, Ed Guiney, Lee Magiday and Yorgos Lanthimos, Producers",The Favourite,0
2018,2019,91,BEST PICTURE,"Jim Burke, Charles B. Wessler, Brian Currie, Peter Farrelly and Nick Vallelonga, Producers",Green Book,1
2018,2019,91,BEST PICTURE,"Bill Gerber, Bradley Cooper and Lynette Howell Taylor, Producers",A Star Is Born,0
2018,2019,91,SHORT FILM (Animated),Alison Snowden and David Fine,Animal Behaviour,0
2018,2019,91,SHORT FILM (Animated),Andrew Chesworth and Bobby Pontillas,One Small Step,0
2018,2019,91,SOUND EDITING,Ai-Ling Lee and Mildred Iatrou Morgan,First Man,0
2018,2019,91,SOUND MIXING,"Steve Boeddeker, Brandon Proctor and Peter Devlin",Black Panther,0
2018,2019,91,SOUND MIXING,"Paul Massey, Tim Cavagin and John Casali",Bohemian Rhapsody,1
2018,2019,91,VISUAL EFFECTS,"Dan DeLeeuw, Kelly Port, Russell Earl and Dan Sudick",Avengers: Infinity War,0
2018,2019,91,VISUAL EFFECTS,"Christopher Lawrence, Michael Eames, Theo Jones and Chris Corbould",Christopher Robin,0
2018,2019,91,VISUAL EFFECTS,"Roger Guyett, Grady Cofer, Matthew E. Butler and David Shirk",Ready Player One,0
2018,2019,91,VISUAL EFFECTS,"Rob Bredow, Patrick Tubach, Neal Scanlan and Dominic Tuohy",Solo: A Star Wars Story,0
2018,2019,91,WRITING (Adapted Screenplay),Written by Charlie Wachtel & David Rabinowitz and Kevin Willmott & Spike Lee,BlacKkKlansman,1
2018,2019,91,WRITING (Adapted Screenplay),Screenplay by Nicole Holofcener and Jeff Whitty,Can You Ever Forgive Me?,0
2018,2019,91,WRITING (Original Screenplay),"Written by Nick Vallelonga, Brian Currie, Peter Farrelly",Green Book,1
2018,2019,91,IRVING G. THALBERG MEMORIAL AWARD,Kathleen Kennedy and Frank Marshall,,1
2019,2020,92,ACTOR IN A LEADING ROLE,Jonathan Pryce,The Two Popes,0
2019,2020,92,ACTOR IN A SUPPORTING ROLE,Anthony Hopkins,The Two Popes,0
2019,2020,92,ACTRESS IN A SUPPORTING ROLE,Margot Robbie,Bombshell,0
2019,2020,92,CINEMATOGRAPHY,Roger Deakins,1917,1
2019,2020,92,CINEMATOGRAPHY,Robert Richardson,Once upon a Time...in Hollywood,0
2019,2020,92,COSTUME DESIGN,Sandy Powell and Christopher Peterson,The Irishman,0
2019,2020,92,DIRECTING,Martin Scorsese,The Irishman,0
2019,2020,92,DIRECTING,Quentin Tarantino,Once upon a Time...in Hollywood,0
2019,2020,92,DIRECTING,Bong Joon Ho,Parasite,1
2019,2020,92,DOCUMENTARY (Feature),"Steven Bognar, Julia Reichert and Jeff Reichert",American Factory,1
2019,2020,92,FILM EDITING,Michael McCusker and Andrew Buckland,Ford v Ferrari,1
2019,2020,92,MAKEUP AND HAIRSTYLING,"Paul Gooch, Arjen Tuiten and David White",Maleficent: Mistress of Evil,0
2019,2020,92,MUSIC (Original Song),Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Frozen II,0
2019,2020,92,BEST PICTURE,"Peter Chernin, Jenno Topping and James Mangold, Producers",Ford v Ferrari,0
2019,2020,92,BEST PICTURE,"Martin Scorsese, Robert De Niro, Jane Rosenthal and Emma Tillinger Koskoff, Producers",The Irishman,0
2019,2020,92,BEST PICTURE,"Noah Baumbach and David Heyman, Producers",Marriage Story,0
2019,2020,92,BEST PICTURE,"David Heyman, Shannon McIntosh and Quentin Tarantino, Producers",Once upon a Time...in Hollywood,0
2019,2020,92,BEST PICTURE,"Kwak Sin Ae and Bong Joon Ho, Producers",Parasite,1
2019,2020,92,PRODUCTION DESIGN,Production Design: Bob Shaw; Set Decoration: Regina Graves,The Irishman,0
2019,2020,92,PRODUCTION DESIGN,Production Design: Dennis Gassner; Set Decoration: Lee Sandales,1917,0
2019,2020,92,PRODUCTION DESIGN,Production Design: Lee Ha Jun; Set Decoration: Cho Won Woo,Parasite,0
2019,2020,92,SOUND EDITING,Alan Robert Murray,Joker,0
2019,2020,92,SOUND EDITING,Matthew Wood and David Acord,Star Wars: The Rise of Skywalker,0
2019,2020,92,SOUND MIXING,"Paul Massey, David Giammarco and Steven A. Morrow",Ford v Ferrari,0
2019,2020,92,VISUAL EFFECTS,"Dan DeLeeuw, Russell Earl, Matt Aitken and Dan Sudick",Avengers: Endgame,0
2019,2020,92,VISUAL EFFECTS,"Robert Legato, Adam Valdez, Andrew R. Jones and Elliot Newman",The Lion King,0
2019,2020,92,VISUAL EFFECTS,"Roger Guyett, Neal Scanlan, Patrick Tubach and Dominic Tuohy",Star Wars: The Rise of Skywalker,0
2019,2020,92,WRITING (Adapted Screenplay),Screenplay by Steven Zaillian,The Irishman,0
2019,2020,92,WRITING (Original Screenplay),Written by Quentin Tarantino,Once upon a Time...in Hollywood,0
2019,2020,92,WRITING (Original Screenplay),"Screenplay by Bong Joon Ho, Han Jin Won; Story by Bong Joon Ho",Parasite,1
2019,2020,92,HONORARY AWARD, David Lynch,,1
2019,2020,92,HONORARY AWARD, Wes Studi,,1
2020,2021,93,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Father,1
2020,2021,93,ACTOR IN A LEADING ROLE,Steven Yeun,Minari,0
2020,2021,93,CINEMATOGRAPHY,Sean Bobbitt,Judas and the Black Messiah,0
2020,2021,93,DIRECTING,David Fincher,Mank,0
2020,2021,93,DIRECTING,Lee Isaac Chung,Minari,0
2020,2021,93,INTERNATIONAL FEATURE FILM,Hong Kong,Better Days,0
2020,2021,93,MUSIC (Original Score),James Newton Howard,News of the World,0
2020,2021,93,BEST PICTURE,"David Parfitt, Jean-Louis Livi and Philippe Carcassonne, Producers",The Father,0
2020,2021,93,PRODUCTION DESIGN,Production Design: Peter Francis; Set Decoration: Cathy Featherstone,The Father,0
2020,2021,93,PRODUCTION DESIGN,Production Design: David Crank; Set Decoration: Elizabeth Keenan,News of the World,0
2020,2021,93,SHORT FILM (Live Action),Travon Free and Martin Desmond Roe,Two Distant Strangers,1
2020,2021,93,SHORT FILM (Live Action),Tomer Shushan and Shira Hochman,White Eye,0
2020,2021,93,SOUND,"Warren Shaw, Michael Minkler, Beau Borders and David Wyman",Greyhound,0
2020,2021,93,SOUND,"Ren Klyce, Jeremy Molod, David Parker, Nathan Nance and Drew Kunin",Mank,0
2020,2021,93,SOUND,"Oliver Tarney, Mike Prestwood Smith, William Miller and John Pritchett",News of the World,0
2020,2021,93,SOUND,"Ren Klyce, Coya Elliott and David Parker",Soul,0
2020,2021,93,VISUAL EFFECTS,"Matthew Kasmir, Christopher Lawrence, Max Solomon and David Watkins",The Midnight Sky,0
2020,2021,93,VISUAL EFFECTS,"Nick Davis, Greg Fisher, Ben Jones and Santiago Colomo Martinez",The One and Only Ivan,0
